DATASET	NLME_RESULT_ID	NLME_CURVE_ID	COSMIC_ID	CELL_LINE_NAME	SANGER_MODEL_ID	TCGA_DESC	DRUG_ID	DRUG_NAME	PUTATIVE_TARGET	PATHWAY_NAME	COMPANY_ID	WEBRELEASE	MIN_CONC	MAX_CONC	LN_IC50	AUC	RMSE	Z_SCORE
GDSC2	343	15982471	753589	LU-165	SIDM00292	SCLC	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	5.70695	0.956733	0.072895	1.139647
GDSC2	343	15982753	753592	LXF-289	SIDM00339	LUAD	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.805344	0.97805	0.05987	0.445561
GDSC2	343	15983034	753594	MS-1	SIDM00245	SCLC	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.617177	0.965483	0.073583	-0.46913
GDSC2	343	15983314	753595	MZ1-PC	SIDM00053	PAAD	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.009766	10	7.048392	0.976842	0.066121	2.172334
GDSC2	343	15983494	753596	MZ7-mel	SIDM00516	SKCM	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.544209	0.970542	0.095919	0.24453
GDSC2	343	15983676	753600	NCI-H1563	SIDM00751	LUAD	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.875391	0.972048	0.083096	0.499485
GDSC2	343	15983955	753604	NCI-H292	SIDM00493	UNCLASSIFIED	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.272487	0.917097	0.08716	-0.734484
GDSC2	343	15984135	753605	NCI-H510A	SIDM00927	SCLC	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.232531	0.952667	0.102077	-0.765244
GDSC2	343	15984317	753607	NCI-H835	SIDM01133	UNCLASSIFIED	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.725941	0.959048	0.081121	-0.3854
GDSC2	343	15984483	753608	PC-14	SIDM00237	LUAD	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.303079	0.954517	0.074863	0.0589
GDSC2	343	15984778	753610	SBC-3	SIDM00367	SCLC	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	2.065433	0.852098	0.092785	-1.663715
GDSC2	343	15985060	753612	SK-MM-2	SIDM00391	MM	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.897411	0.97356	0.102338	0.516437
GDSC2	343	15985336	753614	TE-15	SIDM00249	ESCA	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.902836	0.96893	0.063522	0.520613
GDSC2	343	15985572	753615	U-266	SIDM00417	MM	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.877708	0.969232	0.126716	0.501269
GDSC2	343	15985853	753616	BE2-M17	SIDM01229	NB	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.689303	0.942862	0.146293	-0.413605
GDSC2	343	15986134	753618	KELLY	SIDM01009	NB	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	2.535065	0.924263	0.060663	-1.302176
GDSC2	343	15986415	753620	SIMA	SIDM00395	NB	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	2.681174	0.899805	0.075476	-1.189697
GDSC2	343	15986688	753621	TE-1	SIDM00369	ESCA	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	5.379792	0.968487	0.0849	0.88779
GDSC2	343	15986967	753622	TE-10	SIDM00349	ESCA	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	5.608716	0.989763	0.076247	1.064024
GDSC2	343	15987153	753623	TE-8	SIDM00326	ESCA	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.444817	0.946911	0.06082	0.168015
GDSC2	343	15987422	753624	CAPAN-1	SIDM00934	PAAD	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.009766	10	3.361847	0.91152	0.094417	-0.665692
GDSC2	343	15987704	905933	OVCAR-3	SIDM00105	OV	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.704201	0.94653	0.055476	-0.402137
GDSC2	343	15987985	905934	PC-3	SIDM00088	PRAD	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	5.360984	0.959818	0.061349	0.873311
GDSC2	343	15988266	905935	DU-145	SIDM00120	PRAD	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	5.111003	0.969308	0.063783	0.680867
GDSC2	343	15988547	905936	HCT-116	SIDM00783	COREAD	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.009766	10	3.498302	0.946718	0.075497	-0.560645
GDSC2	343	15988830	905937	HCT-15	SIDM00789	COREAD	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.009766	10	4.822757	0.975161	0.092894	0.458966
GDSC2	343	15989114	905938	HL-60	SIDM00829	LAML	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.47393	0.960574	0.063193	-0.579407
GDSC2	343	15989396	905939	HT-29	SIDM00136	COREAD	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.009766	10	5.925505	0.980835	0.075075	1.307898
GDSC2	343	15989692	905940	K-562	SIDM00791	LCML	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.786585	0.958511	0.069422	-0.338715
GDSC2	343	15989974	905941	NCI-H226	SIDM00139	LUSC	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	7.493188	0.969903	0.043124	2.514754
GDSC2	343	15990256	905942	NCI-H23	SIDM00138	LUAD	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.309964	0.943285	0.099846	-0.705633
GDSC2	343	15990534	905943	NCI-H460	SIDM00144	UNCLASSIFIED	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	2.423711	0.884505	0.110965	-1.3879
GDSC2	343	15990714	905944	NCI-H522	SIDM00116	LUAD	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.601431	0.971628	0.082775	0.288582
GDSC2	343	15990996	905945	T47D	SIDM00097	BRCA	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.009766	10	4.628519	0.968032	0.079736	0.309435
GDSC2	343	15991281	905946	MCF7	SIDM00148	BRCA	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.009766	10	5.333266	0.966883	0.066517	0.851973
GDSC2	343	15991566	905947	786-0	SIDM00125	KIRC	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.978413	0.948346	0.06485	-0.191039
GDSC2	343	15991847	905948	A498	SIDM00124	KIRC	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	5.114801	0.962173	0.087751	0.683791
GDSC2	343	15992128	905949	A549	SIDM00903	LUAD	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.063567	0.940972	0.088895	-0.125484
GDSC2	343	15992411	905950	ACHN	SIDM00123	KIRC	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.329319	0.93594	0.075975	0.079101
GDSC2	343	15992693	905951	BT-549	SIDM00122	BRCA	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.009766	10	5.547997	0.966913	0.063706	1.01728
GDSC2	343	15992977	905952	CCRF-CEM	SIDM00121	ALL	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	2.874179	0.963274	0.111705	-1.041116
GDSC2	343	15993257	905954	SK-MEL-28	SIDM00081	SKCM	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.877915	0.964427	0.08787	0.501428
GDSC2	343	15993439	905955	SK-MEL-2	SIDM00082	SKCM	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	5.047234	0.986338	0.102695	0.631776
GDSC2	343	15993708	905956	SK-MEL-5	SIDM00080	SKCM	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	5.97206	0.98451	0.051687	1.343738
GDSC2	343	15993967	905957	Hs-578-T	SIDM00135	BRCA	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.009766	10	4.300088	0.951263	0.110177	0.056597
GDSC2	343	15994252	905958	MOLT-4	SIDM00145	ALL	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	1.6339	0.861647	0.126078	-1.995924
GDSC2	343	15994533	905959	SK-OV-3	SIDM00079	OV	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	5.777096	0.957434	0.138359	1.193648
GDSC2	343	15994815	905960	MDA-MB-231	SIDM00146	BRCA	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.009766	10	4.388864	0.966757	0.072249	0.12494
GDSC2	343	15995101	905961	COLO-205	SIDM00826	COREAD	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.009766	10	3.760258	0.936228	0.108515	-0.358982
GDSC2	343	15995384	905962	SW620	SIDM00841	COREAD	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.009766	10	4.862201	0.953953	0.066248	0.489331
GDSC2	343	15995678	905963	CAKI-1	SIDM00941	KIRC	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.943151	0.941271	0.056636	0.551649
GDSC2	343	15995859	905964	RPMI-8226	SIDM00087	MM	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.100375	0.955486	0.085696	-0.866982
GDSC2	343	15996139	905965	SR	SIDM00096	UNCLASSIFIED	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	2.481655	0.937021	0.056354	-1.343294
GDSC2	343	15996419	905967	NCI-H322M	SIDM00117	LUAD	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.898174	0.95645	0.085092	0.517024
GDSC2	343	15996700	905968	IGROV-1	SIDM00151	OV	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.855123	0.923808	0.093395	-0.285952
GDSC2	343	15996979	905969	OVCAR-5	SIDM00091	OV	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	6.000833	0.955104	0.08086	1.365888
GDSC2	343	15997259	905970	EKVX	SIDM00119	LUAD	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	7.334576	0.977601	0.043561	2.392649
GDSC2	343	15997522	905971	HCC2998	SIDM00118	COREAD	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.009766	10	3.81271	0.962874	0.078963	-0.318602
GDSC2	343	15997804	905972	HOP-62	SIDM00133	LUAD	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.539077	0.942445	0.075424	0.240579
GDSC2	343	15998085	905973	HOP-92	SIDM00134	UNCLASSIFIED	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.54741	0.950106	0.05739	0.246994
GDSC2	343	15998366	905974	LOXIMVI	SIDM00149	SKCM	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	2.954964	0.914972	0.087591	-0.978924
GDSC2	343	15998644	905975	M14	SIDM00003	SKCM	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.930116	0.948637	0.064065	-0.228219
GDSC2	343	15998889	905976	UACC-62	SIDM00107	SKCM	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	5.509287	0.980975	0.054457	0.98748
GDSC2	343	15999171	905977	UACC-257	SIDM00108	SKCM	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.779146	0.953301	0.08928	0.425393
GDSC2	343	15999450	905978	RXF393	SIDM00086	KIRC	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	5.910786	0.983289	0.067084	1.296567
GDSC2	343	15999709	905979	SN12C	SIDM00094	KIRC	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	5.751899	0.982804	0.055807	1.17425
GDSC2	343	15999991	905980	TK10	SIDM00113	KIRC	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	8.6119	0.970928	0.044612	3.375975
GDSC2	343	16000271	905981	U031	SIDM00112	KIRC	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.49861	0.968292	0.110617	0.209426
GDSC2	343	16000451	905982	SNB75	SIDM00095	GBM	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.353254	0.94391	0.09952	0.097526
GDSC2	343	16000633	905983	U251	SIDM00111	GBM	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.397692	0.956452	0.074969	0.131736
GDSC2	343	16000913	905984	SF539	SIDM00083	LGG	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.092802	0.93575	0.077032	-0.872812
GDSC2	343	16001193	905985	SF295	SIDM00084	GBM	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.658513	0.932734	0.076698	-0.437309
GDSC2	343	16001375	905986	SF268	SIDM00085	GBM	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.121286	0.944701	0.073475	-0.08105
GDSC2	343	16001656	905989	KM12	SIDM00150	COREAD	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.009766	10	4.517653	0.962799	0.069662	0.224086
GDSC2	343	16001938	905990	OVCAR-4	SIDM00092	OV	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	5.665317	0.980106	0.044653	1.107597
GDSC2	343	16002219	905991	OVCAR-8	SIDM00090	OV	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.648399	0.962043	0.061098	-0.445095
GDSC2	343	16002500	906693	BxPC-3	SIDM00132	PAAD	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.009766	10	4.812086	0.961322	0.081546	0.450751
GDSC2	343	16002780	906695	BONNA-12	SIDM00984	NA	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	2.88231	0.926388	0.099732	-1.034856
GDSC2	343	16002961	906696	BHT-101	SIDM00987	THCA	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.336509	0.963874	0.074464	0.084635
GDSC2	343	16003242	906746	Becker	SIDM00490	GBM	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.519615	0.960039	0.077857	0.225597
GDSC2	343	16003524	906763	BE-13	SIDM01245	ALL	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.426529	0.948705	0.085367	-0.615898
GDSC2	343	16003804	906765	ARH-77	SIDM00900	MM	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	2.176539	0.889478	0.062403	-1.578182
GDSC2	343	16004085	906790	AGS	SIDM00850	STAD	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.865557	0.955353	0.095511	-0.277919
GDSC2	343	16004364	906791	ABC-1	SIDM00494	LUAD	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.85986	0.963683	0.040435	0.487529
GDSC2	343	16004622	906792	A2058	SIDM00797	SKCM	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.173924	0.943766	0.081449	-0.810362
GDSC2	343	16004904	906793	A375	SIDM00795	SKCM	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.740681	0.944536	0.092778	-0.374053
GDSC2	343	16005199	906794	A253	SIDM00796	UNCLASSIFIED	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.698865	0.982383	0.062729	0.363589
GDSC2	343	16005480	906795	8305C	SIDM00997	THCA	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.700616	0.940377	0.116359	0.364938
GDSC2	343	16005762	906797	647-V	SIDM00983	BLCA	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	2.347827	0.88686	0.106086	-1.446319
GDSC2	343	16006043	906798	639-V	SIDM00999	BLCA	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.244182	0.935875	0.092583	-0.756275
GDSC2	343	16006323	906800	697	SIDM01076	UNCLASSIFIED	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	0.636972	0.746418	0.075736	-2.763393
GDSC2	343	16006603	906801	BT-20	SIDM00893	BRCA	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.009766	10	4.414881	0.981408	0.049559	0.144969
GDSC2	343	16006886	906804	A2780	SIDM00210	UNCLASSIFIED	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	2.990687	0.902153	0.060976	-0.951424
GDSC2	343	16007168	906805	COR-L105	SIDM00513	LUAD	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	5.760083	0.961044	0.106219	1.180551
GDSC2	343	16007447	906807	CRO-AP2	SIDM00952	DLBC	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	2.95943	0.955773	0.113875	-0.975486
GDSC2	343	16007628	906808	COR-L88	SIDM00506	SCLC	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.705612	0.944305	0.087316	-0.40105
GDSC2	343	16007797	906812	COLO-824	SIDM00954	BRCA	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.009766	10	4.979884	0.974871	0.070438	0.579928
GDSC2	343	16008080	906813	COLO-800	SIDM00515	SKCM	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.48981	0.966591	0.026312	0.202652
GDSC2	343	16008262	906814	COLO-792	SIDM00140	SKCM	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.481595	0.966363	0.081233	0.196328
GDSC2	343	16008542	906817	COLO-680N	SIDM00956	ESCA	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	5.97045	0.970311	0.047717	1.342499
GDSC2	343	16008824	906818	COLO-679	SIDM00284	SKCM	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.791912	0.958209	0.085857	0.43522
GDSC2	343	16009106	906820	CHP-212	SIDM00910	NB	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.045164	0.915215	0.082265	-0.909485
GDSC2	343	16009386	906821	CFPAC-1	SIDM00130	PAAD	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.009766	10	4.751134	0.946399	0.068022	0.403828
GDSC2	343	16009667	906824	Ca-Ski	SIDM00923	CESC	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.470625	0.963029	0.079228	0.187883
GDSC2	343	16009947	906825	Caov-3	SIDM00919	OV	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.81279	0.938256	0.103986	-0.318541
GDSC2	343	16010133	906826	CAL-120	SIDM00940	BRCA	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.009766	10	7.027954	0.966327	0.06974	2.156601
GDSC2	343	16010418	906827	CAL-72	SIDM00930	UNCLASSIFIED	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.987315	0.940551	0.072233	-0.184185
GDSC2	343	16010699	906828	CAL-62	SIDM00931	THCA	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.873033	0.948874	0.070861	-0.272164
GDSC2	343	16010982	906830	C32	SIDM00890	SKCM	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.989735	0.972552	0.088358	0.587511
GDSC2	343	16011277	906831	Daudi	SIDM00845	UNCLASSIFIED	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	2.483671	0.922785	0.071349	-1.341742
GDSC2	343	16011558	906832	DB	SIDM00886	DLBC	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.532793	0.946244	0.118988	-0.534092
GDSC2	343	16011839	906833	Daoy	SIDM00887	MB	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	2.799648	0.916592	0.068235	-1.098492
GDSC2	343	16012119	906834	D-283MED	SIDM00888	MB	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	1.92622	0.867113	0.114458	-1.770886
GDSC2	343	16012400	906835	DBTRG-05MG	SIDM00867	GBM	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	6.206197	0.946638	0.089177	1.523984
GDSC2	343	16012680	906836	DEL	SIDM00949	UNCLASSIFIED	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	2.009013	0.897976	0.133372	-1.707149
GDSC2	343	16012959	906837	Detroit562	SIDM00831	HNSC	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.076717	0.962247	0.07683	-0.115361
GDSC2	343	16013240	906838	DG-75	SIDM00948	UNCLASSIFIED	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.036371	0.967159	0.084281	-0.146421
GDSC2	343	16013521	906839	DK-MG	SIDM00947	GBM	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.829613	0.951884	0.071392	0.464243
GDSC2	343	16013800	906841	DJM-1	SIDM00281	UNCLASSIFIED	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.920324	0.957671	0.051379	-0.235758
GDSC2	343	16013980	906842	DOHH-2	SIDM00981	DLBC	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	0.248627	0.702534	0.065875	-3.062354
GDSC2	343	16014238	906843	DoTc2-4510	SIDM00864	CESC	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.776936	0.934378	0.097569	-0.346142
GDSC2	343	16014519	906844	DU-4475	SIDM01001	BRCA	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.009766	10	2.093546	0.905222	0.105805	-1.642073
GDSC2	343	16014802	906846	EB2	SIDM00863	UNCLASSIFIED	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.662575	0.942405	0.064598	-0.434182
GDSC2	343	16015083	906847	EB-3	SIDM00793	UNCLASSIFIED	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	5.042904	0.976394	0.038641	0.628442
GDSC2	343	16015365	906848	ECC10	SIDM00280	UNCLASSIFIED	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.885447	0.969936	0.063573	-0.262607
GDSC2	343	16015644	906849	ECC12	SIDM00279	UNCLASSIFIED	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.331943	0.978364	0.050517	0.081121
GDSC2	343	16015848	906851	EFM-19	SIDM01056	BRCA	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.009766	10	5.192133	0.970342	0.076168	0.743323
GDSC2	343	16016132	906852	EFO-27	SIDM01051	UNCLASSIFIED	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	5.75856	0.972287	0.049278	1.179378
GDSC2	343	16016391	906855	EM-2	SIDM01047	LCML	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.365009	0.959939	0.039184	-0.663258
GDSC2	343	16016671	906856	EoL-1-cell	SIDM00277	UNCLASSIFIED	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	2.533518	0.944752	0.174268	-1.303367
GDSC2	343	16016953	906861	ETK-1	SIDM00276	UNCLASSIFIED	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	5.10377	0.974274	0.080566	0.675299
GDSC2	343	16017234	906862	EVSA-T	SIDM01042	BRCA	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.009766	10	3.525967	0.9633	0.149636	-0.539347
GDSC2	343	16017518	906863	FADU	SIDM00860	HNSC	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.772292	0.977011	0.069755	0.420116
GDSC2	343	16017799	906864	FTC-133	SIDM00213	THCA	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.626207	0.965845	0.055477	0.307655
GDSC2	343	16018067	906865	G-361	SIDM00857	SKCM	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.983288	0.953471	0.119622	-0.187286
GDSC2	343	16018348	906868	GAMG	SIDM01055	LGG	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.267752	0.95466	0.113617	0.031704
GDSC2	343	16018630	906869	GCIY	SIDM00274	STAD	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.944918	0.94916	0.069531	0.55301
GDSC2	343	16018912	906870	GDM-1	SIDM01057	LAML	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	2.338879	0.882814	0.131234	-1.453207
GDSC2	343	16019193	906871	GI-1	SIDM00273	LGG	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.110255	0.973576	0.066904	-0.089543
GDSC2	343	16019464	906872	GI-ME-N	SIDM00227	NB	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.294623	0.933812	0.069711	0.05239
GDSC2	343	16019745	906875	GOTO	SIDM00544	NB	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	2.647802	0.89274	0.086932	-1.215388
GDSC2	343	16020026	906877	GR-ST	SIDM01259	ALL	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	2.806185	0.888459	0.099915	-1.093459
GDSC2	343	16020308	906999	GCT	SIDM00853	UNCLASSIFIED	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	4.834551	0.964223	0.065734	0.468045
GDSC2	343	16020589	907000	ESS-1	SIDM01043	UNCLASSIFIED	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.0683	0.938722	0.085211	-0.891675
GDSC2	343	16020871	907042	H4	SIDM00852	LGG	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	1.986205	0.862251	0.138502	-1.724707
GDSC2	343	16021151	907043	H9	SIDM01251	UNCLASSIFIED	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	3.213383	0.973016	0.056739	-0.779985
GDSC2	343	16021427	907044	HC-1	SIDM01073	UNCLASSIFIED	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.010005	10	2.895038	0.93258	0.074851	-1.025058
GDSC2	343	16021707	907045	HCC1419	SIDM00882	BRCA	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.009766	10	4.666255	0.979057	0.078799	0.338485
GDSC2	343	16021987	907046	HCC1569	SIDM00878	BRCA	1017	Olaparib	PARP1, PARP2	Genome integrity	1046	Y	0.009766	10	5.80221	0.986359	0.045324	1.212982
