V1,8359018054_R03C01,8359018053_R04C02,8221932075_R03C02,8221924165_R04C02,7970368131_R04C02,8221924068_R01C01,7970376007_R06C02,8221924165_R06C01,7970368089_R03C01,7796806034_R02C02,7973201120_R05C02,7970376031_R02C01,8795207004_R05C01,7878191025_R03C01,7970376020_R03C01,8221924155_R01C01,7878191015_R05C02,7878191015_R04C01,7878191127_R06C02,7878191011_R06C02,5975827037_R06C01,5975827051_R02C02,8363800206_R03C02,6055424072_R03C02,6055424074_R05C01,8221932074_R04C01,7970376015_R05C02,8221932016_R04C02,8221924165_R05C02,8359018100_R01C01,8221932019_R06C01,8221924140_R04C02,8221932019_R02C02,7970376031_R01C02,8359026005_R06C02,7796806054_R04C01,7878191035_R06C02,7878191035_R06C01,8221924127_R01C02,8221932050_R05C02,7878191054_R02C01,7878191035_R03C02,7786923095_R03C01,7970368027_R02C01,7970368089_R03C02,8221924068_R04C02,7878191064_R01C01,8221916145_R04C02,8359026012_R04C02,8221932050_R01C02,8221924120_R02C01,8221924165_R04C01,8359018100_R04C01,7878191026_R02C01,7878191026_R02C02,7970368157_R02C02,8221932016_R05C02,7878191001_R02C01,7970368027_R01C02,8359018054_R01C01,8221932019_R06C02,7970376038_R01C01,8359018054_R06C01,7878191054_R05C01,8359026011_R02C02,7970376020_R02C02,7878191026_R03C02,8359026011_R04C01,8221916145_R03C02,8221924118_R04C01,8359018112_R05C01,7878191001_R05C01,7970368157_R06C02,7973201119_R06C01,7970376031_R06C01,7970368119_R02C02,8221924155_R04C01,8221924047_R04C01,8221924003_R02C01,7878191037_R01C01,8221924055_R02C02,8221924128_R02C02,8221916070_R06C01,8359026012_R02C01,8363800233_R05C02,7878191034_R03C02,7878191011_R05C02,7970376038_R03C02,7878191029_R04C02,7878191083_R03C01,8221932055_R04C01,8221924127_R06C01,7878191037_R01C02,8359026017_R01C02,8359026029_R04C02,8221932009_R03C01,9297962143_R06C01,9297962143_R01C02,9297962143_R03C01,5723654015_R02C02
chr10:81966989-81967517,0.720431431,0.240780504,0.359274719,0.683464215,0.219423708,0.669399427,0.733732324,0.509187474,0.206005396,0.621200733,0.222519539,0.225205384,0.718687109,0.735726808,0.35918183,0.283076865,0.672644559,0.208109284,0.239209298,0.632850474,0.245987186,0.71326995,0.242691771,0.515002846,0.23296392,0.669131929,0.619419714,0.582804435,0.543770558,0.219840789,0.578485558,0.781970927,0.332646087,0.209864704,0.240607356,0.649927994,0.237704311,0.235319036,0.552570754,0.48967646,0.680370412,0.755337961,0.637736335,0.662457044,0.217328192,0.380324153,0.229841888,0.430740987,0.23548185,0.746313656,0.2505722,0.550614213,0.461696235,0.712860614,0.653720335,0.532396383,0.530837158,0.231497417,0.223723094,0.509792597,0.242833441,0.31232586,0.687298089,0.629645602,0.617666663,0.658442138,0.806214919,0.732756415,0.723312875,0.743305912,0.260370488,0.645556772,0.499004765,0.227938099,0.223078615,0.221533591,0.247366527,0.247307486,0.235540897,0.20786686,0.20038037,0.244134766,0.215913005,0.672860628,0.232930517,0.311744309,0.679625696,0.680619408,0.622074902,0.680749852,0.240387294,0.242488205,0.225981903,0.563490171,0.557246376,0.628200001,0.499002613,0.714134587,0.692828794,0.254730939
chr10:89419346-89420027,0.467508389,0.430531465,0.303958764,0.53912342,0.553722388,0.304718803,0.418729395,0.252258612,0.525908675,0.477936974,0.367799051,0.423982228,0.574368098,0.85528916,0.492259853,0.51853606,0.653145724,0.411878509,0.505471288,0.413144545,0.424400303,0.797681773,0.289438978,0.33916931,0.324052515,0.597240212,0.512698888,0.448548315,0.312983572,0.467411369,0.336144978,0.470458258,0.433960314,0.380653919,0.4599448,0.480086371,0.432947613,0.681828084,0.576944252,0.54710136,0.508719059,0.498034395,0.443992893,0.569976746,0.396470833,0.515906237,0.436760361,0.301635626,0.853152175,0.829879832,0.473530442,0.334139376,0.414768981,0.741433726,0.300427365,0.219971874,0.363730277,0.594092391,0.260959876,0.511745605,0.265004061,0.40622654,0.391213619,0.442575532,0.46106147,0.443527253,0.687368061,0.721397927,0.440259084,0.442358162,0.564192389,0.879678529,0.503363363,0.394054626,0.436734036,0.468765051,0.207844301,0.239711045,0.430331875,0.301756922,0.226980384,0.455833528,0.505630039,0.436740414,0.281445531,0.541929476,0.827183974,0.586131739,0.352757167,0.454838192,0.270142191,0.588484769,0.316373611,0.371791627,0.437963499,0.595549302,0.338052114,0.769670973,0.746461559,0.526503517
chr10:94050423-94051412,0.204344662,0.183573718,0.178559324,0.206602416,0.18142545,0.183257674,0.192893149,0.200097035,0.167926928,0.18741673,0.178667716,0.180850552,0.179865592,0.196951408,0.176977484,0.225956999,0.188659657,0.183205217,0.211877005,0.181995672,0.193467267,0.188676278,0.196253121,0.177879527,0.200154722,0.256369121,0.202363958,0.197069449,0.17668586,0.202760087,0.182821247,0.170838278,0.1932943,0.185573769,0.200592702,0.15683775,0.182914031,0.180644228,0.208388196,0.194089554,0.189890816,0.181558033,0.174876839,0.19042313,0.18510712,0.191453132,0.197434933,0.182651845,0.25434371,0.251902003,0.191193836,0.185301196,0.21836249,0.280376701,0.176436463,0.192555724,0.172487936,0.209861901,0.18370084,0.210144681,0.193629465,0.18056606,0.187377539,0.185824901,0.19182946,0.179420147,0.200833056,0.193371675,0.174169737,0.1807696,0.190950205,0.207164253,0.18951836,0.179172427,0.193267425,0.21596455,0.189181576,0.181696871,0.185394215,0.173087917,0.177947453,0.189905869,0.184163521,0.187020468,0.183996132,0.185113945,0.191608069,0.178051238,0.177698795,0.180422703,0.178962669,0.197696518,0.187078069,0.197978744,0.193794872,0.187834897,0.166535188,0.269803359,0.275518741,0.206544868
chr10:94526-95301,0.630089018,0.64723732,0.443161285,0.366277215,0.694943889,0.580922257,0.431194328,0.485752562,0.688381593,0.52214044,0.601993327,0.623077973,0.608744769,0.658202279,0.402141459,0.685040326,0.651158421,0.626478199,0.697854113,0.58396073,0.740738484,0.679572781,0.663828418,0.412347527,0.677050101,0.415551611,0.529335686,0.622361232,0.497225074,0.552797555,0.235956863,0.402823513,0.291867992,0.474556499,0.729051014,0.565485166,0.656771368,0.599392161,0.353958699,0.289911935,0.67160228,0.588655487,0.594421743,0.65576176,0.608969622,0.653976175,0.727356112,0.543212054,0.589688081,0.656340955,0.697085328,0.445645694,0.667853234,0.519669858,0.4898064,0.666950943,0.489042222,0.654201749,0.409965204,0.708662224,0.369315433,0.689031894,0.611579185,0.691081877,0.589238823,0.454156113,0.540627963,0.710460609,0.50319691,0.575452118,0.684435593,0.623049334,0.325224658,0.611982806,0.682999019,0.429906638,0.552684959,0.463726806,0.529696962,0.426078875,0.490014616,0.313315781,0.652769504,0.668449761,0.497749479,0.5494924,0.603645514,0.628500235,0.293917434,0.502541489,0.424705272,0.680984616,0.64982378,0.611556427,0.715273969,0.432673609,0.247420138,0.637398945,0.460773692,0.66334453
chr10:95653641-95654181,0.250776058,0.220146085,0.166161468,0.197791788,0.215482136,0.20765407,0.191470753,0.205015259,0.191665497,0.179749272,0.198071311,0.231652795,0.231890354,0.222328183,0.192562507,0.240677036,0.204519316,0.223592659,0.228801512,0.172498621,0.253974908,0.220944461,0.216734263,0.154755903,0.237660602,0.216411684,0.159188184,0.231902579,0.16383282,0.24545178,0.153881313,0.155611948,0.175445482,0.182710995,0.223264869,0.14704229,0.197596754,0.210920035,0.195852959,0.187797948,0.240049168,0.217632324,0.181730807,0.576164896,0.406729321,0.253191326,0.211737736,0.18383119,0.253308985,0.248044532,0.189318514,0.153575529,0.231864103,0.521763934,0.160817785,0.231563246,0.198971964,0.231225759,0.155855321,0.25533262,0.21079289,0.195469657,0.21131679,0.207031266,0.185124538,0.202208628,0.264068411,0.760931048,0.215684,0.198361463,0.222204399,0.171793667,0.185464345,0.190665243,0.218681539,0.157370962,0.220668515,0.261160916,0.190853262,0.134025077,0.167613836,0.19804931,0.228478643,0.207860551,0.212792811,0.236123616,0.207835764,0.313840167,0.117847573,0.227172746,0.206781972,0.242413396,0.189911721,0.198760988,0.66368726,0.222135527,0.139296748,0.508349215,0.496673133,0.264856423
chr10:97050185-97051124,0.473271147,0.354605331,0.719810308,0.521795622,0.459403765,0.337375516,0.384641523,0.380751053,0.407579954,0.460298075,0.410501735,0.388623292,0.426076461,0.421331074,0.445603234,0.389044834,0.395870691,0.40327234,0.425924083,0.474558243,0.426065979,0.624443254,0.393131337,0.414928204,0.419369349,0.415745485,0.462806352,0.451219982,0.369567894,0.414449096,0.326975834,0.395133451,0.441143622,0.382109892,0.517507343,0.356001325,0.377945225,0.3568888,0.379604871,0.317526263,0.406910095,0.437462806,0.503929718,0.553959,0.401064275,0.481853973,0.521788001,0.398819295,0.776657622,0.587711327,0.558217572,0.455076413,0.455764026,0.462043182,0.276475406,0.486942345,0.455764697,0.414017442,0.369068604,0.408518907,0.434109893,0.449757869,0.474861668,0.39592613,0.480712922,0.495280174,0.348526034,0.396838677,0.364875801,0.494847853,0.465432368,0.804403041,0.494226306,0.431574968,0.46465907,0.397044855,0.327237279,0.373006605,0.416451423,0.361068881,0.382170032,0.401547863,0.416674502,0.440563738,0.434852913,0.388572795,0.512179254,0.465471803,0.386212834,0.310716116,0.44933787,0.366875046,0.407599574,0.403748354,0.442612452,0.454356172,0.375424441,0.572073386,0.709163297,0.448158002
chr10:99609425-99610116,0.266043453,0.21102498,0.192257708,0.189778657,0.214422105,0.229181161,0.218400761,0.200274599,0.271614007,0.204227286,0.206540452,0.229900054,0.189811499,0.262269162,0.211771132,0.22406609,0.227782626,0.218605945,0.223220514,0.257740848,0.308217159,0.167797498,0.239285425,0.134311105,0.381833313,0.562174538,0.276275425,0.232290381,0.174720175,0.225539117,0.169387764,0.191756374,0.186291637,0.173892471,0.233230471,0.270539457,0.20738585,0.180537914,0.445639678,0.318486936,0.198157247,0.254260356,0.092589874,0.368738204,0.241478331,0.263158539,0.360448804,0.237604637,0.404771844,0.520490089,0.251269942,0.166731526,0.191945575,0.600930799,0.261257221,0.223807073,0.168636173,0.255750244,0.181130477,0.202207153,0.133060012,0.190495436,0.160878935,0.250980214,0.204838156,0.168816042,0.384362779,0.345337299,0.140072304,0.183687378,0.173378943,0.291589098,0.221718385,0.233296408,0.267534674,0.273703622,0.194807988,0.183384966,0.223164888,0.151531055,0.191358399,0.202271465,0.246228756,0.239313648,0.195103663,0.208156531,0.247325415,0.162884636,0.125807915,0.171569175,0.178164542,0.241777851,0.246497534,0.24092077,0.251950994,0.177827805,0.164324544,0.2987953,0.566150962,0.262118126
chr11:110581839-110583883,0.231693596,0.347048701,0.165110019,0.294250947,0.574886916,0.179270599,0.207131497,0.201275742,0.533940101,0.261972246,0.16974559,0.645689304,0.201550188,0.447648014,0.212826227,0.365865789,0.503768191,0.689612553,0.6462281,0.412610315,0.742819278,0.377301158,0.352347186,0.161480646,0.808717541,0.693072402,0.487098219,0.234570531,0.151043303,0.706160436,0.194038934,0.147617899,0.229613133,0.168491381,0.718344103,0.612647091,0.465335857,0.41863389,0.505611114,0.374338812,0.178045516,0.260311583,0.591075277,0.819974274,0.451175841,0.409608627,0.272518033,0.240497869,0.820902096,0.810120851,0.201903479,0.172032408,0.276568442,0.63715233,0.247022354,0.791741734,0.154165439,0.459737599,0.118964157,0.265304603,0.187180284,0.24512194,0.151799532,0.372680909,0.182046152,0.156302878,0.447246195,0.559838674,0.186786402,0.193835827,0.252674622,0.473678335,0.312168431,0.393932673,0.303496061,0.405950944,0.261703991,0.169647117,0.785787688,0.456806932,0.247273032,0.197519489,0.440907513,0.434996953,0.3606715,0.470497851,0.653011827,0.592403166,0.313954383,0.185652447,0.159675518,0.215970183,0.358477753,0.559321145,0.528824388,0.27493706,0.147564858,0.551696283,0.73351513,0.754838347
chr11:111169304-111170428,0.581410154,0.764922719,0.416562202,0.381098808,0.616412277,0.742958021,0.597767487,0.425565359,0.477542872,0.553459041,0.385220947,0.604992467,0.52888039,0.855887182,0.565434187,0.52862651,0.82590504,0.487340676,0.650266406,0.571735464,0.853350458,0.854635758,0.380904492,0.43562302,0.621004005,0.743916466,0.488645473,0.503805041,0.46826292,0.503080708,0.363329446,0.372035627,0.2813453,0.379669265,0.785053347,0.586351222,0.728749432,0.656598009,0.821218818,0.520489541,0.475232677,0.544194095,0.755022687,0.622859291,0.440074339,0.681953879,0.65453858,0.535944005,0.840335924,0.879434685,0.645098786,0.379314069,0.497545841,0.873862928,0.507951894,0.670505047,0.387818423,0.709970787,0.201890764,0.452754803,0.277569598,0.590362364,0.54225768,0.839671058,0.556993971,0.377660595,0.879714224,0.636838318,0.623084959,0.833623458,0.728652581,0.733957023,0.457769988,0.421462657,0.531394416,0.69044034,0.411599502,0.442943683,0.512251563,0.544625162,0.496438753,0.301001224,0.556021126,0.406669663,0.531203973,0.522645037,0.718046709,0.603827583,0.351059623,0.588244258,0.33113356,0.435881987,0.483085425,0.630765701,0.597746098,0.819608944,0.499932378,0.81881705,0.625431863,0.531329995
chr11:111945058-111945451,0.218674166,0.231630985,0.215609478,0.227252836,0.221817816,0.212648815,0.215959859,0.217589231,0.196819322,0.205616914,0.216216026,0.218792573,0.210566493,0.239410809,0.219262213,0.234900777,0.229381509,0.236308688,0.234151649,0.192875494,0.236244901,0.223676746,0.235850661,0.191051744,0.230830221,0.187480086,0.212207952,0.200487369,0.211805157,0.219292527,0.221474014,0.200589834,0.198844772,0.219588676,0.244326871,0.206843264,0.220862836,0.198990268,0.20385747,0.193694915,0.222488299,0.212516075,0.194378224,0.217790397,0.225766108,0.215779621,0.229473727,0.229898212,0.218220024,0.23792801,0.2071198,0.216921332,0.225682515,0.246899058,0.208059984,0.221706853,0.212125606,0.23418157,0.221913422,0.215825076,0.197100406,0.211150128,0.225788063,0.234319688,0.227629788,0.220175391,0.239947184,0.251220336,0.219546195,0.208236606,0.216721862,0.199699483,0.206667632,0.223133438,0.220661798,0.22159726,0.225388701,0.208611754,0.217849061,0.193152839,0.193776304,0.215013898,0.212897926,0.224557951,0.225525587,0.200108857,0.22079992,0.231707005,0.185825681,0.240632854,0.210734319,0.21377548,0.222307045,0.222929741,0.226487451,0.190134826,0.175805138,0.237470645,0.236007194,0.232279281
chr11:118781060-118781732,0.468865814,0.341465976,0.195350569,0.305669385,0.169031802,0.678906262,0.803003591,0.315402479,0.12375634,0.212791137,0.176740342,0.191755081,0.812144043,0.803162042,0.178077951,0.197097649,0.183459186,0.227839737,0.24311129,0.233847694,0.182933054,0.591866587,0.164913916,0.152008596,0.224276656,0.596600744,0.205649267,0.220744503,0.1846026,0.170498276,0.318954744,0.165385446,0.179796788,0.195790515,0.180036157,0.749590974,0.18788389,0.201899383,0.757936425,0.654239926,0.776592983,0.478974608,0.825973514,0.293019771,0.173085392,0.178533217,0.160725069,0.23381262,0.279408826,0.770345946,0.574407154,0.175263557,0.219317982,0.681800692,0.505041845,0.222352714,0.209555297,0.242565461,0.198197529,0.214249558,0.182338844,0.174708001,0.447619808,0.25929487,0.195716089,0.165291774,0.767638077,0.629451042,0.261289554,0.399186897,0.21244453,0.193259583,0.152754905,0.194470976,0.28516382,0.157900242,0.166981526,0.148025341,0.187537162,0.16458845,0.15590614,0.162463088,0.205290014,0.550513954,0.165022399,0.184052764,0.470245565,0.33352479,0.697287787,0.711740423,0.169781621,0.1910279,0.193006202,0.221201847,0.199510868,0.841150496,0.165491772,0.767232077,0.838911537,0.198054853
chr11:119076641-119077277,0.263093,0.27143429,0.243603114,0.271856661,0.264020589,0.266475924,0.271510136,0.27303842,0.270330115,0.274691295,0.260449686,0.27492711,0.272565033,0.288456336,0.277268349,0.272063816,0.275317121,0.268091506,0.267205676,0.267844667,0.262198706,0.270747288,0.272182857,0.257852384,0.270986563,0.279791281,0.300910478,0.26837062,0.247136088,0.267232729,0.230404676,0.276696411,0.283784069,0.273549484,0.267382406,0.256332615,0.274522174,0.264382879,0.277560635,0.273577361,0.270372956,0.266380062,0.262589337,0.266559378,0.263899176,0.273128264,0.264865808,0.282935431,0.281539197,0.278694593,0.251738875,0.262995331,0.282316546,0.280642129,0.262685564,0.27800643,0.271027651,0.27168923,0.261785285,0.27689711,0.272784675,0.269110033,0.271578955,0.281139864,0.284094509,0.275234501,0.272817605,0.281795477,0.264706716,0.268315033,0.263185043,0.271706373,0.275820169,0.273026191,0.279544784,0.273117402,0.275903026,0.265802763,0.274212849,0.259128785,0.26012589,0.282521356,0.273776483,0.277825826,0.276005995,0.27314233,0.271144942,0.283971623,0.23627641,0.266321601,0.263380003,0.280173159,0.276080365,0.299143971,0.273200329,0.271243503,0.243221815,0.26004275,0.266432877,0.269836824
chr11:121322538-121323302,0.432465791,0.219631415,0.254984303,0.550843413,0.373376336,0.246484472,0.372741508,0.307584922,0.416185127,0.390261029,0.279764669,0.347929039,0.31235039,0.305552348,0.430816076,0.324358239,0.245142781,0.258447055,0.296921095,0.410828186,0.407801867,0.39781233,0.297156584,0.411520739,0.305749226,0.564204648,0.351387318,0.340200407,0.269440074,0.270766019,0.297423658,0.426549884,0.266930216,0.361225581,0.506669518,0.560922433,0.271881848,0.334233365,0.238842203,0.18697872,0.362650203,0.41268346,0.442496522,0.254109325,0.292396106,0.451992327,0.418411999,0.449862162,0.607558903,0.763754015,0.399775165,0.353310878,0.297419051,0.146804288,0.089634584,0.273191309,0.331849201,0.308784703,0.274062155,0.268216198,0.253646049,0.185586904,0.249061187,0.272276954,0.395632493,0.408330132,0.174873136,0.169466651,0.335288609,0.304088199,0.343814055,0.353026953,0.402831952,0.359179606,0.315061878,0.619840984,0.41806533,0.238584041,0.253323104,0.302729595,0.29870746,0.246440781,0.427042964,0.365097042,0.455958506,0.331216962,0.483195945,0.311801638,0.343890268,0.184055895,0.217680494,0.268649878,0.236322582,0.300555481,0.423297259,0.490433337,0.214164809,0.380680211,0.628898286,0.302898495
chr11:122852411-122852699,0.284734799,0.525596529,0.463197346,0.522249172,0.44726362,0.625074672,0.72784975,0.234607465,0.577618644,0.724761845,0.506674733,0.558832901,0.267261637,0.740236822,0.338182697,0.45885528,0.485290019,0.732911145,0.618550972,0.298824398,0.728181282,0.48107424,0.454437744,0.367207667,0.77637989,0.494450717,0.536824731,0.372836738,0.335951852,0.577669132,0.233982089,0.321743295,0.266758142,0.360074702,0.51878094,0.651311606,0.671045791,0.563315024,0.554346564,0.481526514,0.279402286,0.6115576,0.140185879,0.719621567,0.540403311,0.527360922,0.724777367,0.296074687,0.837349666,0.743704034,0.453700469,0.219007824,0.696688674,0.743945971,0.693102036,0.571539465,0.218184335,0.720551749,0.281758191,0.445750644,0.390717423,0.281356681,0.35827656,0.589685619,0.43234713,0.288527807,0.778657604,0.690738384,0.207082554,0.238732038,0.382736589,0.710143046,0.494532954,0.184432626,0.391627675,0.697609934,0.159716084,0.334849881,0.70867299,0.468031878,0.610151581,0.216515208,0.477123229,0.808195812,0.681991204,0.34683629,0.44036879,0.348394363,0.347790026,0.427441063,0.168847704,0.527418489,0.491463715,0.493176656,0.46647049,0.475666503,0.239154542,0.577701365,0.718591273,0.723717215
chr11:124492664-124493153,0.221338191,0.199182752,0.264487454,0.253633091,0.252690232,0.169968499,0.17562264,0.143010852,0.267626919,0.241829634,0.16753816,0.25227793,0.199603762,0.287580595,0.225143356,0.330539377,0.173768947,0.204974281,0.253034865,0.256002033,0.277812434,0.287359927,0.22033051,0.156318547,0.25900049,0.300465387,0.214589612,0.188743369,0.226074639,0.195129495,0.157859465,0.170807995,0.217895684,0.178708258,0.253455831,0.228590905,0.174316519,0.202449916,0.170242123,0.203775517,0.279822101,0.213590821,0.25609958,0.25798626,0.251505111,0.292897043,0.26763368,0.258155527,0.416492062,0.289552141,0.275015704,0.193621539,0.257243296,0.436722232,0.309970951,0.233917346,0.197487391,0.28315884,0.17274413,0.259297804,0.188796937,0.215806019,0.240733691,0.253776759,0.251914475,0.217976407,0.267464193,0.324855719,0.236987659,0.249715217,0.230087993,0.257937498,0.236377255,0.282974778,0.248776497,0.181337704,0.246550047,0.164397945,0.197737277,0.158215425,0.18699326,0.171893656,0.24193543,0.231305107,0.224965075,0.153048431,0.269850017,0.257301722,0.163323081,0.202174028,0.209041367,0.245185355,0.214389676,0.184690404,0.286416261,0.248180783,0.202671172,0.296692318,0.4118567,0.25131261
chr11:124609552-124610471,0.457049592,0.466909262,0.481563441,0.390553022,0.559402757,0.386157981,0.261114994,0.376220306,0.43885163,0.38557673,0.303630118,0.468439574,0.364474711,0.477050798,0.322948549,0.379049669,0.537774337,0.435275197,0.520399764,0.407774692,0.461843208,0.427844789,0.429682629,0.392664414,0.429649197,0.355326478,0.439924604,0.466519217,0.39399009,0.370060917,0.259641679,0.381969671,0.346206491,0.292919743,0.593158451,0.398196494,0.390388217,0.363067346,0.246786708,0.310737541,0.420078024,0.395892347,0.354448194,0.396247281,0.358996179,0.504338011,0.535786675,0.441279664,0.635519439,0.658457066,0.509731073,0.390100549,0.390918291,0.624136637,0.352523135,0.409697597,0.305074051,0.517189272,0.22964657,0.469718953,0.232464125,0.387034473,0.494502548,0.534106091,0.45272824,0.391800577,0.430040553,0.468726652,0.483343148,0.466307416,0.432126564,0.4303011,0.408568885,0.43663303,0.518609961,0.410168945,0.38587618,0.3448922,0.385529569,0.292080823,0.315560342,0.233902263,0.551876623,0.432019722,0.434987264,0.303248178,0.453730879,0.377020056,0.208881111,0.337611165,0.390994101,0.409245097,0.384632963,0.451025886,0.444115154,0.440129413,0.315341416,0.534218823,0.621530124,0.51571191
chr11:125034896-125036426,0.571958874,0.583088691,0.308751326,0.411991546,0.62052797,0.440897746,0.549515569,0.276323689,0.563437271,0.551581673,0.446696976,0.621076231,0.401238956,0.716366551,0.492675632,0.551956723,0.574359615,0.62673487,0.599632858,0.239221119,0.752824571,0.434571512,0.370255004,0.434013866,0.775160513,0.678825036,0.243371029,0.443114442,0.286718713,0.467152489,0.187074355,0.406713896,0.289927585,0.407252163,0.653373199,0.572711894,0.556350332,0.491187883,0.504531443,0.356445266,0.310845767,0.455186669,0.602988653,0.602056903,0.493414506,0.534670921,0.628964403,0.534515224,0.802530359,0.74280693,0.609880429,0.259663642,0.583980706,0.721917625,0.545116773,0.550394688,0.265053648,0.598263164,0.406999866,0.589287587,0.277958196,0.537526828,0.498734636,0.640408003,0.295267825,0.255757266,0.756778187,0.508729057,0.187238591,0.596228752,0.163316356,0.217644582,0.483348589,0.364234265,0.565414591,0.499073392,0.370770981,0.301478904,0.571461511,0.387277495,0.508527064,0.185028802,0.554198357,0.518427953,0.569461186,0.531726078,0.220729039,0.300588416,0.2530096,0.277450271,0.197725712,0.350615423,0.49231132,0.562256344,0.503594137,0.406314077,0.229368283,0.599702887,0.803361599,0.636577089
